#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
8492554313	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
8492587647	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
8492620979	SMP	1	1560.27	961.01	0.00	0.00	25.69	25.69	5.11	0.00	0.00	0.00	1556.88	967.49	1565.87	967.63	0.00	0.00	0.00	0.00	1178.61	283.24	0.00	0.00	0	1	0	1	-1	-1	-42.01	-40.13	608.25	0.00	0.00	0.00	0.11	0.32	-0.94	0.00	0.00	0.00	0	 -1	
8492654463	SMP	1	1561.96	959.63	1318.56	942.14	28.78	28.78	5.14	27.11	27.11	5.11	1557.58	967.99	1566.49	968.12	1315.48	951.08	1324.02	951.13	1028.24	68.50	1020.91	20.63	0	1	1	2	-1	-1	-42.18	-40.26	608.78	4.72	-38.07	626.53	0.06	0.39	-0.92	0.04	0.42	-0.91	0	 -1	
8492687675	SMP	1	1562.62	960.01	1319.46	942.49	28.24	28.24	5.15	26.67	26.67	5.10	1558.24	968.47	1567.25	968.63	1315.92	951.67	1324.44	951.79	1029.68	49.46	983.44	-15.85	0	1	1	2	-1	-1	-42.31	-40.36	608.76	4.63	-38.19	626.50	0.07	0.40	-0.92	0.02	0.43	-0.90	0	 -1	
8492720953	SMP	1	1563.16	960.66	1319.84	942.97	27.55	27.55	5.13	26.24	26.24	5.07	1558.77	968.83	1567.78	969.08	1316.27	952.19	1324.96	952.22	1029.65	66.04	984.46	-19.75	0	1	1	2	-1	-1	-42.43	-40.45	608.93	4.54	-38.25	625.88	0.07	0.39	-0.92	0.03	0.43	-0.90	0	 -1	
8492754364	SMP	1	1563.25	965.44	1321.24	948.35	26.84	26.84	5.09	26.09	26.09	5.04	1558.87	971.48	1567.93	971.60	1317.41	954.96	1326.30	955.03	1035.71	357.36	978.76	319.31	0	1	1	2	-1	-1	-42.44	-40.94	608.81	4.28	-38.70	624.15	0.07	0.30	-0.95	0.02	0.33	-0.95	0	 -1	
8492787622	SMP	1	1563.86	969.62	1321.57	952.01	26.41	26.41	5.05	25.52	25.52	4.99	1559.01	973.96	1568.26	974.23	1317.63	957.37	1326.65	957.43	1022.14	602.82	976.00	539.22	0	1	1	2	-1	-1	-42.42	-41.36	607.78	4.21	-38.98	621.04	0.06	0.24	-0.97	0.02	0.28	-0.96	0	 -1	
8492820949	SMP	1	1564.35	970.64	1321.39	952.90	25.64	25.64	4.98	24.79	24.79	4.92	1559.39	975.06	1568.72	975.38	1317.53	958.21	1326.54	958.30	1013.67	598.47	978.18	545.64	0	1	1	2	-1	-1	-42.40	-41.49	606.45	4.21	-39.03	619.16	0.05	0.25	-0.97	0.02	0.27	-0.96	0	 -1	
8492854284	SMP	1	1564.71	971.65	1321.71	953.57	24.98	24.98	4.90	24.50	24.50	4.85	1559.99	975.97	1569.16	976.24	1317.68	958.72	1326.70	958.96	1019.77	604.20	975.33	555.79	0	1	1	2	-1	-1	-42.51	-41.66	606.49	4.17	-39.01	617.12	0.06	0.24	-0.97	0.01	0.27	-0.96	0	 -1	
